2010/10/08 15:40,46.076137,36.69189,101.333,0.0
2010/10/08 15:45,41.943298,34.294292,97.393,0.0
2010/10/08 15:50,40.148788,32.069656,93.692,0.0
2010/10/08 15:55,37.78086,29.970304,90.152,0.0
2010/10/08 16:00,36.69979,28.111215,86.992,0.0
2010/10/08 16:05,35.150012,26.524402,84.266,0.0
2010/10/08 16:10,33.634559,25.321758,82.188,0.0
2010/10/08 16:15,33.093627,24.28487,80.392,0.0
2010/10/08 16:20,31.805633,23.294179,78.646,0.0
2010/10/08 16:25,28.001443,22.331846,76.94,0.0
2010/10/08 16:30,26.651863,21.243267,74.976,0.0
2010/10/08 16:35,22.353044,20.012441,72.721,0.0
2010/10/08 16:40,22.948637,19.041719,70.922,0.0
2010/10/08 16:45,19.685867,17.976779,68.918,0.0
2010/10/08 16:50,17.543912,16.869867,66.792,0.0
2010/10/08 16:55,15.904373,15.713909,64.516,0.0
2010/10/08 17:00,15.22984,14.630621,62.338,0.0
2010/10/08 17:05,13.97394,13.816891,60.676,0.0
2010/10/08 17:10,12.998943,13.107328,59.211,0.0
2010/10/08 17:15,10.734622,12.299546,57.511,0.0
2010/10/08 17:20,8.896624,11.570462,55.926,0.0
2010/10/08 17:25,9.290175,10.874153,54.382,0.0
2010/10/08 17:30,8.934558,10.100959,52.639232,0.0
2010/10/08 17:35,11.645796,9.443526,51.131919,0.0
2010/10/08 17:40,10.962299,8.855677,49.749496,0.0
2010/10/08 17:45,9.394553,8.441881,48.767036,0.0
2010/10/08 17:50,7.43567,8.048491,47.815349,0.0
2010/10/08 17:55,7.771631,7.629894,46.789352,0.0
2010/10/08 18:00,8.317699,7.277623,45.912384,0.0
2010/10/08 18:05,8.205201,7.014094,45.251171,0.0
2010/10/08 18:10,8.186973,6.808353,44.731273,0.0
2010/10/08 18:15,8.184328,6.494969,43.926918,0.0
2010/10/08 18:20,7.322099,6.077592,42.837402,0.0
2010/10/08 18:25,6.969525,5.638863,41.665615,0.0
2010/10/08 18:30,5.26768,5.366197,40.91637,0.0
2010/10/08 18:35,4.634614,5.154794,40.326065,0.0
2010/10/08 18:40,3.942887,5.145807,40.287544,0.0
2010/10/08 18:45,3.718189,5.080689,40.098564,0.0
2010/10/08 18:50,4.255569,5.077367,40.073608,0.0
2010/10/08 18:55,4.386555,5.019243,39.889862,0.0
2010/10/08 19:00,0.0,4.98905,39.781833,0.0
2010/10/08 19:05,3.096168,4.881343,39.455615,0.0
2010/10/08 19:10,3.278028,4.84297,39.323623,0.0
2010/10/08 19:15,3.186472,4.570052,38.51514,0.0
2010/10/08 19:20,3.106781,4.284396,37.672096,0.0
2010/10/08 19:25,2.84111,3.987355,36.775878,0.0
2010/10/08 19:30,3.402881,3.82764,36.2826,0.0
2010/10/08 19:35,4.096258,3.688034,35.845214,0.0
2010/10/08 19:40,4.866291,3.530073,35.339401,0.0
2010/10/08 19:45,4.627669,3.3222,34.664333,0.0
2010/10/08 19:50,4.720752,3.185272,34.201637,0.0
